,estacion,concentracion,dt
4036,47,10.0,2019-04-03 05:00:00
4046,36,12.0,2019-04-03 05:00:00
4047,48,11.0,2019-04-03 05:00:00
4055,57,2.0,2019-04-03 05:00:00
4065,8,15.0,2019-04-03 05:00:00
4075,60,1.0,2019-04-03 05:00:00
4076,40,2.0,2019-04-03 05:00:00
4095,50,16.0,2019-04-03 05:00:00
4099,18,11.0,2019-04-03 05:00:00
4105,8,24.0,2019-04-03 06:00:00
4112,48,13.0,2019-04-03 06:00:00
4113,40,4.0,2019-04-03 06:00:00
4115,60,4.0,2019-04-03 06:00:00
4121,18,13.0,2019-04-03 06:00:00
4129,55,18.0,2019-04-03 06:00:00
4131,47,10.0,2019-04-03 06:00:00
4154,38,15.0,2019-04-03 06:00:00
4155,24,7.0,2019-04-03 06:00:00
4169,57,7.0,2019-04-03 06:00:00
4176,36,16.0,2019-04-03 06:00:00
4179,50,19.0,2019-04-03 06:00:00
4184,40,12.0,2019-04-03 07:00:00
4185,50,14.0,2019-04-03 07:00:00
4190,8,25.0,2019-04-03 07:00:00
4194,57,7.0,2019-04-03 07:00:00
4197,18,17.0,2019-04-03 07:00:00
4205,55,23.0,2019-04-03 07:00:00
4206,48,16.0,2019-04-03 07:00:00
4207,60,5.0,2019-04-03 07:00:00
4219,47,9.0,2019-04-03 07:00:00
4228,24,10.0,2019-04-03 07:00:00
4234,36,19.0,2019-04-03 07:00:00
4245,38,13.0,2019-04-03 07:00:00
4264,18,20.0,2019-04-03 08:00:00
4268,38,19.0,2019-04-03 08:00:00
4283,60,8.0,2019-04-03 08:00:00
4288,57,10.0,2019-04-03 08:00:00
4291,40,14.0,2019-04-03 08:00:00
4303,50,21.0,2019-04-03 08:00:00
4307,47,15.0,2019-04-03 08:00:00
4312,55,30.0,2019-04-03 08:00:00
4313,36,22.0,2019-04-03 08:00:00
4315,8,24.0,2019-04-03 08:00:00
4318,24,12.0,2019-04-03 08:00:00
4325,48,17.0,2019-04-03 08:00:00
4334,57,18.0,2019-04-03 09:00:00
4340,38,34.0,2019-04-03 09:00:00
4346,40,24.0,2019-04-03 09:00:00
4347,24,16.0,2019-04-03 09:00:00
4356,47,25.0,2019-04-03 09:00:00
4362,8,32.0,2019-04-03 09:00:00
4370,36,33.0,2019-04-03 09:00:00
4375,18,32.0,2019-04-03 09:00:00
4388,60,16.0,2019-04-03 09:00:00
4394,50,28.0,2019-04-03 09:00:00
4397,48,24.0,2019-04-03 09:00:00
4399,55,45.0,2019-04-03 09:00:00
4412,18,33.0,2019-04-03 10:00:00
4413,55,50.0,2019-04-03 10:00:00
4421,8,37.0,2019-04-03 10:00:00
4429,40,34.0,2019-04-03 10:00:00
4432,38,36.0,2019-04-03 10:00:00
4435,47,22.0,2019-04-03 10:00:00
4438,60,23.0,2019-04-03 10:00:00
4440,50,34.0,2019-04-03 10:00:00
4458,57,31.0,2019-04-03 10:00:00
4463,48,28.0,2019-04-03 10:00:00
4466,24,17.0,2019-04-03 10:00:00
4470,36,47.0,2019-04-03 10:00:00
4488,48,26.0,2019-04-03 11:00:00
4489,38,29.0,2019-04-03 11:00:00
4494,55,34.0,2019-04-03 11:00:00
4516,60,19.0,2019-04-03 11:00:00
4518,57,20.0,2019-04-03 11:00:00
4529,36,60.0,2019-04-03 11:00:00
4530,24,17.0,2019-04-03 11:00:00
4546,8,32.0,2019-04-03 11:00:00
4550,50,34.0,2019-04-03 11:00:00
4551,47,25.0,2019-04-03 11:00:00
4553,18,25.0,2019-04-03 11:00:00
4556,40,21.0,2019-04-03 11:00:00
4569,18,22.0,2019-04-03 12:00:00
4573,38,27.0,2019-04-03 12:00:00
4574,24,1.0,2019-04-03 12:00:00
4582,48,21.0,2019-04-03 12:00:00
4584,8,25.0,2019-04-03 12:00:00
4593,55,26.0,2019-04-03 12:00:00
4597,60,11.0,2019-04-03 12:00:00
4603,50,26.0,2019-04-03 12:00:00
4614,40,26.0,2019-04-03 12:00:00
4618,36,42.0,2019-04-03 12:00:00
4626,57,16.0,2019-04-03 12:00:00
4628,47,23.0,2019-04-03 12:00:00
4649,57,3.0,2019-04-03 13:00:00
4651,38,24.0,2019-04-03 13:00:00
4658,40,15.0,2019-04-03 13:00:00
4663,48,24.0,2019-04-03 13:00:00
4672,55,29.0,2019-04-03 13:00:00
4677,50,27.0,2019-04-03 13:00:00
4682,24,5.0,2019-04-03 13:00:00
4694,60,2.0,2019-04-03 13:00:00
4697,18,25.0,2019-04-03 13:00:00
4703,36,37.0,2019-04-03 13:00:00
4705,47,20.0,2019-04-03 13:00:00
4711,8,29.0,2019-04-03 13:00:00
4712,18,23.0,2019-04-03 14:00:00
4713,8,23.0,2019-04-03 14:00:00
4714,40,8.0,2019-04-03 14:00:00
4716,57,1.0,2019-04-03 14:00:00
4735,55,31.0,2019-04-03 14:00:00
4737,47,19.0,2019-04-03 14:00:00
4740,50,25.0,2019-04-03 14:00:00
4767,36,52.0,2019-04-03 14:00:00
4769,38,24.0,2019-04-03 14:00:00
4775,24,16.0,2019-04-03 14:00:00
4784,60,7.0,2019-04-03 14:00:00
4787,48,28.0,2019-04-03 14:00:00
4790,57,2.0,2019-04-03 15:00:00
4799,60,1.0,2019-04-03 15:00:00
4802,40,10.0,2019-04-03 15:00:00
4808,8,19.0,2019-04-03 15:00:00
4812,50,15.0,2019-04-03 15:00:00
4813,47,18.0,2019-04-03 15:00:00
4817,18,21.0,2019-04-03 15:00:00
4827,36,57.0,2019-04-03 15:00:00
4837,24,19.0,2019-04-03 15:00:00
4842,55,31.0,2019-04-03 15:00:00
4848,38,28.0,2019-04-03 15:00:00
4863,48,37.0,2019-04-03 15:00:00
4865,48,27.0,2019-04-03 16:00:00
4871,50,14.0,2019-04-03 16:00:00
4874,60,1.0,2019-04-03 16:00:00
4883,57,1.0,2019-04-03 16:00:00
4892,55,19.0,2019-04-03 16:00:00
4895,8,23.0,2019-04-03 16:00:00
4917,38,23.0,2019-04-03 16:00:00
4920,24,13.0,2019-04-03 16:00:00
4924,18,22.0,2019-04-03 16:00:00
4927,47,15.0,2019-04-03 16:00:00
4930,36,49.0,2019-04-03 16:00:00
4931,40,5.0,2019-04-03 16:00:00
4943,38,14.0,2019-04-03 17:00:00
4944,55,19.0,2019-04-03 17:00:00
4954,36,48.0,2019-04-03 17:00:00
4967,18,12.0,2019-04-03 17:00:00
4974,40,2.0,2019-04-03 17:00:00
4977,48,15.0,2019-04-03 17:00:00
4978,47,10.0,2019-04-03 17:00:00
4989,24,8.0,2019-04-03 17:00:00
4992,8,14.0,2019-04-03 17:00:00
4993,50,10.0,2019-04-03 17:00:00
5013,60,1.0,2019-04-03 17:00:00
5014,57,1.0,2019-04-03 17:00:00
5027,47,10.0,2019-04-03 18:00:00
5035,8,11.0,2019-04-03 18:00:00
5041,55,21.0,2019-04-03 18:00:00
5045,48,10.0,2019-04-03 18:00:00
5050,24,7.0,2019-04-03 18:00:00
5061,18,13.0,2019-04-03 18:00:00
5065,36,54.0,2019-04-03 18:00:00
5079,38,11.0,2019-04-03 18:00:00
5081,50,12.0,2019-04-03 18:00:00
5088,60,1.0,2019-04-03 18:00:00
5089,57,1.0,2019-04-03 18:00:00
5091,40,3.0,2019-04-03 18:00:00
5095,38,16.0,2019-04-03 19:00:00
5097,50,11.0,2019-04-03 19:00:00
5108,57,8.0,2019-04-03 19:00:00
5109,48,10.0,2019-04-03 19:00:00
5111,8,13.0,2019-04-03 19:00:00
5113,55,28.0,2019-04-03 19:00:00
5130,40,15.0,2019-04-03 19:00:00
5136,36,54.0,2019-04-03 19:00:00
5142,47,6.0,2019-04-03 19:00:00
5155,18,12.0,2019-04-03 19:00:00
5160,24,6.0,2019-04-03 19:00:00
5161,60,8.0,2019-04-03 19:00:00
5168,50,14.0,2019-04-03 20:00:00
5172,8,18.0,2019-04-03 20:00:00
5181,38,12.0,2019-04-03 20:00:00
5183,18,13.0,2019-04-03 20:00:00
5184,57,1.0,2019-04-03 20:00:00
5190,48,11.0,2019-04-03 20:00:00
5194,47,10.0,2019-04-03 20:00:00
5202,40,11.0,2019-04-03 20:00:00
5214,60,1.0,2019-04-03 20:00:00
5221,36,56.0,2019-04-03 20:00:00
5226,24,7.0,2019-04-03 20:00:00
5232,55,18.0,2019-04-03 20:00:00
5245,8,9.0,2019-04-03 21:00:00
5246,24,8.0,2019-04-03 21:00:00
5253,50,10.0,2019-04-03 21:00:00
5266,18,11.0,2019-04-03 21:00:00
5269,60,1.0,2019-04-03 21:00:00
5271,55,10.0,2019-04-03 21:00:00
5276,47,5.0,2019-04-03 21:00:00
5279,38,12.0,2019-04-03 21:00:00
5283,57,1.0,2019-04-03 21:00:00
5288,40,4.0,2019-04-03 21:00:00
5292,36,25.0,2019-04-03 21:00:00
5306,48,11.0,2019-04-03 21:00:00
5327,18,6.0,2019-04-03 22:00:00
5333,38,9.0,2019-04-03 22:00:00
5339,57,11.0,2019-04-03 22:00:00
5349,60,8.0,2019-04-03 22:00:00
5350,24,6.0,2019-04-03 22:00:00
5357,40,5.0,2019-04-03 22:00:00
5362,8,3.0,2019-04-03 22:00:00
5366,50,3.0,2019-04-03 22:00:00
5383,36,17.0,2019-04-03 22:00:00
5386,48,8.0,2019-04-03 22:00:00
5388,55,10.0,2019-04-03 22:00:00
5390,47,2.0,2019-04-03 22:00:00
5397,50,9.0,2019-04-03 23:00:00
5398,55,12.0,2019-04-03 23:00:00
5409,40,15.0,2019-04-03 23:00:00
5411,60,21.0,2019-04-03 23:00:00
5413,38,11.0,2019-04-03 23:00:00
5420,36,17.0,2019-04-03 23:00:00
5427,57,25.0,2019-04-03 23:00:00
5432,18,4.0,2019-04-03 23:00:00
5436,47,4.0,2019-04-03 23:00:00
5440,8,11.0,2019-04-03 23:00:00
5447,24,6.0,2019-04-03 23:00:00
5460,48,7.0,2019-04-03 23:00:00
5475,50,14.0,2019-04-04 00:00:00
5488,55,12.0,2019-04-04 00:00:00
5489,8,12.0,2019-04-04 00:00:00
5490,48,9.0,2019-04-04 00:00:00
5491,57,13.0,2019-04-04 00:00:00
5504,40,10.0,2019-04-04 00:00:00
5509,18,8.0,2019-04-04 00:00:00
5518,24,6.0,2019-04-04 00:00:00
5528,47,6.0,2019-04-04 00:00:00
5537,60,12.0,2019-04-04 00:00:00
5540,36,11.0,2019-04-04 00:00:00
5543,38,10.0,2019-04-04 00:00:00
5552,8,11.0,2019-04-04 01:00:00
5566,40,6.0,2019-04-04 01:00:00
5571,38,6.0,2019-04-04 01:00:00
5576,48,8.0,2019-04-04 01:00:00
5579,55,8.0,2019-04-04 01:00:00
5590,50,8.0,2019-04-04 01:00:00
5599,24,6.0,2019-04-04 01:00:00
5602,60,1.0,2019-04-04 01:00:00
5616,47,5.0,2019-04-04 01:00:00
5620,18,8.0,2019-04-04 01:00:00
5621,36,11.0,2019-04-04 01:00:00
5623,57,1.0,2019-04-04 01:00:00
5633,38,7.0,2019-04-04 02:00:00
5650,24,5.0,2019-04-04 02:00:00
5653,18,5.0,2019-04-04 02:00:00
5654,36,7.0,2019-04-04 02:00:00
5663,50,12.0,2019-04-04 02:00:00
5667,55,6.0,2019-04-04 02:00:00
5680,60,1.0,2019-04-04 02:00:00
5683,48,6.0,2019-04-04 02:00:00
5684,57,1.0,2019-04-04 02:00:00
5688,8,6.0,2019-04-04 02:00:00
5689,40,1.0,2019-04-04 02:00:00
5691,47,6.0,2019-04-04 02:00:00
5704,8,7.0,2019-04-04 03:00:00
5707,24,4.0,2019-04-04 03:00:00
5713,38,6.0,2019-04-04 03:00:00
5719,60,5.0,2019-04-04 03:00:00
5723,18,5.0,2019-04-04 03:00:00
5737,57,7.0,2019-04-04 03:00:00
5744,55,6.0,2019-04-04 03:00:00
5752,40,7.0,2019-04-04 03:00:00
5754,48,5.0,2019-04-04 03:00:00
5759,47,6.0,2019-04-04 03:00:00
5770,50,6.0,2019-04-04 03:00:00
5774,36,6.0,2019-04-04 03:00:00
5778,8,15.0,2019-04-04 04:00:00
5782,40,1.0,2019-04-04 04:00:00
5800,50,1.0,2019-04-04 04:00:00
5816,38,4.0,2019-04-04 04:00:00
5819,55,4.0,2019-04-04 04:00:00
5827,57,1.0,2019-04-04 04:00:00
5833,60,1.0,2019-04-04 04:00:00
5835,36,3.0,2019-04-04 04:00:00
5838,18,6.0,2019-04-04 04:00:00
5844,47,3.0,2019-04-04 04:00:00
5846,24,2.0,2019-04-04 04:00:00
5847,48,4.0,2019-04-04 04:00:00
5858,40,1.0,2019-04-04 05:00:00
5860,38,5.0,2019-04-04 05:00:00
5873,36,4.0,2019-04-04 05:00:00
5876,8,4.0,2019-04-04 05:00:00
5883,47,4.0,2019-04-04 05:00:00
5887,57,1.0,2019-04-04 05:00:00
5894,50,3.0,2019-04-04 05:00:00
5905,24,4.0,2019-04-04 05:00:00
5907,55,3.0,2019-04-04 05:00:00
5918,48,2.0,2019-04-04 05:00:00
5923,18,3.0,2019-04-04 05:00:00
5925,60,1.0,2019-04-04 05:00:00
5930,36,4.0,2019-04-04 06:00:00
5933,24,6.0,2019-04-04 06:00:00
5936,18,5.0,2019-04-04 06:00:00
5939,47,2.0,2019-04-04 06:00:00
5942,40,6.0,2019-04-04 06:00:00
5948,38,4.0,2019-04-04 06:00:00
5975,55,4.0,2019-04-04 06:00:00
5984,60,4.0,2019-04-04 06:00:00
5986,57,5.0,2019-04-04 06:00:00
5996,50,6.0,2019-04-04 06:00:00
5997,48,3.0,2019-04-04 06:00:00
6000,8,3.0,2019-04-04 06:00:00
6008,8,10.0,2019-04-04 07:00:00
6014,38,3.0,2019-04-04 07:00:00
6026,60,4.0,2019-04-04 07:00:00
6032,50,5.0,2019-04-04 07:00:00
6041,47,4.0,2019-04-04 07:00:00
6042,40,5.0,2019-04-04 07:00:00
6044,36,6.0,2019-04-04 07:00:00
6049,18,6.0,2019-04-04 07:00:00
6053,24,4.0,2019-04-04 07:00:00
6070,55,6.0,2019-04-04 07:00:00
6075,48,6.0,2019-04-04 07:00:00
6077,57,4.0,2019-04-04 07:00:00
6082,60,2.0,2019-04-04 08:00:00
6083,18,7.0,2019-04-04 08:00:00
6085,8,9.0,2019-04-04 08:00:00
6090,50,9.0,2019-04-04 08:00:00
6102,24,3.0,2019-04-04 08:00:00
6105,38,8.0,2019-04-04 08:00:00
6115,57,2.0,2019-04-04 08:00:00
6118,48,8.0,2019-04-04 08:00:00
6139,40,7.0,2019-04-04 08:00:00
6144,47,3.0,2019-04-04 08:00:00
6149,36,12.0,2019-04-04 08:00:00
6151,55,9.0,2019-04-04 08:00:00
6165,60,9.0,2019-04-04 09:00:00
6169,48,5.0,2019-04-04 09:00:00
6175,24,5.0,2019-04-04 09:00:00
6178,47,6.0,2019-04-04 09:00:00
6179,8,18.0,2019-04-04 09:00:00
6181,55,12.0,2019-04-04 09:00:00
6185,50,13.0,2019-04-04 09:00:00
6199,38,8.0,2019-04-04 09:00:00
6210,36,19.0,2019-04-04 09:00:00
6219,18,8.0,2019-04-04 09:00:00
6229,40,21.0,2019-04-04 09:00:00
6230,57,9.0,2019-04-04 09:00:00
6233,50,14.0,2019-04-04 10:00:00
6234,24,7.0,2019-04-04 10:00:00
6238,18,11.0,2019-04-04 10:00:00
6250,55,13.0,2019-04-04 10:00:00
6272,57,7.0,2019-04-04 10:00:00
6279,40,18.0,2019-04-04 10:00:00
6282,47,6.0,2019-04-04 10:00:00
6286,36,21.0,2019-04-04 10:00:00
6292,8,25.0,2019-04-04 10:00:00
6294,48,11.0,2019-04-04 10:00:00
6298,38,15.0,2019-04-04 10:00:00
6305,60,9.0,2019-04-04 10:00:00
6314,24,7.0,2019-04-04 11:00:00
6332,36,28.0,2019-04-04 11:00:00
6341,50,21.0,2019-04-04 11:00:00
6346,8,20.0,2019-04-04 11:00:00
6347,38,17.0,2019-04-04 11:00:00
6352,57,1.0,2019-04-04 11:00:00
6359,55,17.0,2019-04-04 11:00:00
6361,48,12.0,2019-04-04 11:00:00
6363,18,11.0,2019-04-04 11:00:00
6373,47,10.0,2019-04-04 11:00:00
6378,40,11.0,2019-04-04 11:00:00
6381,60,1.0,2019-04-04 11:00:00
6387,38,21.0,2019-04-04 12:00:00
6397,40,7.0,2019-04-04 12:00:00
6404,24,12.0,2019-04-04 12:00:00
6406,55,16.0,2019-04-04 12:00:00
6415,8,21.0,2019-04-04 12:00:00
6416,36,31.0,2019-04-04 12:00:00
6434,48,20.0,2019-04-04 12:00:00
6436,60,13.0,2019-04-04 12:00:00
6440,47,9.0,2019-04-04 12:00:00
6441,50,24.0,2019-04-04 12:00:00
6448,18,9.0,2019-04-04 12:00:00
6458,57,22.0,2019-04-04 12:00:00
6460,8,24.0,2019-04-04 13:00:00
6464,18,13.0,2019-04-04 13:00:00
6486,24,13.0,2019-04-04 13:00:00
6500,36,21.0,2019-04-04 13:00:00
6504,48,15.0,2019-04-04 13:00:00
6510,55,23.0,2019-04-04 13:00:00
6514,40,8.0,2019-04-04 13:00:00
6519,38,20.0,2019-04-04 13:00:00
6520,57,9.0,2019-04-04 13:00:00
6522,60,7.0,2019-04-04 13:00:00
6523,47,8.0,2019-04-04 13:00:00
6524,50,16.0,2019-04-04 13:00:00
6536,40,2.0,2019-04-04 14:00:00
6537,60,2.0,2019-04-04 14:00:00
6538,55,20.0,2019-04-04 14:00:00
6540,18,13.0,2019-04-04 14:00:00
6547,38,19.0,2019-04-04 14:00:00
6550,47,4.0,2019-04-04 14:00:00
6568,24,7.0,2019-04-04 14:00:00
6570,57,1.0,2019-04-04 14:00:00
6595,36,15.0,2019-04-04 14:00:00
6602,8,7.0,2019-04-04 14:00:00
6606,48,18.0,2019-04-04 14:00:00
6607,50,26.0,2019-04-04 14:00:00
6618,48,11.0,2019-04-04 15:00:00
6624,57,1.0,2019-04-04 15:00:00
6630,55,20.0,2019-04-04 15:00:00
6636,8,11.0,2019-04-04 15:00:00
6638,24,1.0,2019-04-04 15:00:00
6642,40,2.0,2019-04-04 15:00:00
6656,18,20.0,2019-04-04 15:00:00
6657,60,2.0,2019-04-04 15:00:00
6661,36,16.0,2019-04-04 15:00:00
6671,50,16.0,2019-04-04 15:00:00
6673,38,10.0,2019-04-04 15:00:00
6674,47,7.0,2019-04-04 15:00:00
6701,55,17.0,2019-04-04 16:00:00
6718,60,2.0,2019-04-04 16:00:00
6721,50,9.0,2019-04-04 16:00:00
6725,24,3.0,2019-04-04 16:00:00
6728,40,3.0,2019-04-04 16:00:00
6732,36,12.0,2019-04-04 16:00:00
6736,48,10.0,2019-04-04 16:00:00
6738,57,3.0,2019-04-04 16:00:00
6742,18,14.0,2019-04-04 16:00:00
6747,8,13.0,2019-04-04 16:00:00
6749,38,6.0,2019-04-04 16:00:00
6750,47,2.0,2019-04-04 16:00:00
6765,50,22.0,2019-04-04 17:00:00
6782,40,2.0,2019-04-04 17:00:00
6783,57,2.0,2019-04-04 17:00:00
6785,36,17.0,2019-04-04 17:00:00
6804,38,10.0,2019-04-04 17:00:00
6813,60,2.0,2019-04-04 17:00:00
6814,48,12.0,2019-04-04 17:00:00
6816,55,11.0,2019-04-04 17:00:00
6819,8,15.0,2019-04-04 17:00:00
6821,18,9.0,2019-04-04 17:00:00
6832,24,3.0,2019-04-04 17:00:00
6834,47,3.0,2019-04-04 17:00:00
6846,57,1.0,2019-04-04 18:00:00
6855,24,5.0,2019-04-04 18:00:00
6882,38,12.0,2019-04-04 18:00:00
6890,48,13.0,2019-04-04 18:00:00
6896,50,9.0,2019-04-04 18:00:00
6899,55,13.0,2019-04-04 18:00:00
6904,60,1.0,2019-04-04 18:00:00
6907,18,4.0,2019-04-04 18:00:00
6910,40,1.0,2019-04-04 18:00:00
6912,47,6.0,2019-04-04 18:00:00
6913,36,18.0,2019-04-04 18:00:00
6915,8,16.0,2019-04-04 18:00:00
6918,57,27.0,2019-04-04 19:00:00
6921,8,24.0,2019-04-04 19:00:00
6928,50,16.0,2019-04-04 19:00:00
6936,55,12.0,2019-04-04 19:00:00
6948,36,13.0,2019-04-04 19:00:00
6949,38,12.0,2019-04-04 19:00:00
6952,40,23.0,2019-04-04 19:00:00
6960,48,12.0,2019-04-04 19:00:00
6966,24,7.0,2019-04-04 19:00:00
6967,47,3.0,2019-04-04 19:00:00
6979,18,3.0,2019-04-04 19:00:00
6986,60,25.0,2019-04-04 19:00:00
6993,18,10.0,2019-04-04 20:00:00
6994,40,9.0,2019-04-04 20:00:00
6997,38,14.0,2019-04-04 20:00:00
7003,24,6.0,2019-04-04 20:00:00
7005,36,10.0,2019-04-04 20:00:00
7029,8,19.0,2019-04-04 20:00:00
7031,57,4.0,2019-04-04 20:00:00
7033,47,5.0,2019-04-04 20:00:00
7037,50,10.0,2019-04-04 20:00:00
7039,60,3.0,2019-04-04 20:00:00
7063,48,13.0,2019-04-04 20:00:00
7066,55,12.0,2019-04-04 20:00:00
7080,48,9.0,2019-04-04 21:00:00
7090,57,21.0,2019-04-04 21:00:00
7092,38,13.0,2019-04-04 21:00:00
7098,60,19.0,2019-04-04 21:00:00
7107,24,6.0,2019-04-04 21:00:00
7113,50,15.0,2019-04-04 21:00:00
7115,8,23.0,2019-04-04 21:00:00
7121,36,9.0,2019-04-04 21:00:00
7124,55,12.0,2019-04-04 21:00:00
7136,47,3.0,2019-04-04 21:00:00
7139,18,12.0,2019-04-04 21:00:00
7141,40,10.0,2019-04-04 21:00:00
7145,60,7.0,2019-04-04 22:00:00
7147,18,10.0,2019-04-04 22:00:00
7149,48,12.0,2019-04-04 22:00:00
7161,36,10.0,2019-04-04 22:00:00
7166,40,13.0,2019-04-04 22:00:00
7173,47,6.0,2019-04-04 22:00:00
7177,8,17.0,2019-04-04 22:00:00
7181,57,9.0,2019-04-04 22:00:00
7198,50,11.0,2019-04-04 22:00:00
7200,55,12.0,2019-04-04 22:00:00
7208,38,11.0,2019-04-04 22:00:00
7219,24,6.0,2019-04-04 22:00:00
7220,50,15.0,2019-04-04 23:00:00
7235,18,12.0,2019-04-04 23:00:00
7236,40,11.0,2019-04-04 23:00:00
7237,55,12.0,2019-04-04 23:00:00
7245,38,11.0,2019-04-04 23:00:00
7251,60,17.0,2019-04-04 23:00:00
7261,8,19.0,2019-04-04 23:00:00
7269,36,12.0,2019-04-04 23:00:00
7272,47,8.0,2019-04-04 23:00:00
7276,24,7.0,2019-04-04 23:00:00
7279,57,20.0,2019-04-04 23:00:00
7295,48,9.0,2019-04-04 23:00:00
7302,18,6.0,2019-04-05 00:00:00
7310,38,8.0,2019-04-05 00:00:00
7312,57,8.0,2019-04-05 00:00:00
7327,24,6.0,2019-04-05 00:00:00
7332,40,12.0,2019-04-05 00:00:00
7333,60,4.0,2019-04-05 00:00:00
7336,55,11.0,2019-04-05 00:00:00
7343,48,9.0,2019-04-05 00:00:00
7352,8,11.0,2019-04-05 00:00:00
7353,36,9.0,2019-04-05 00:00:00
7365,47,4.0,2019-04-05 00:00:00
7367,50,15.0,2019-04-05 00:00:00
7375,60,5.0,2019-04-05 01:00:00
7376,48,9.0,2019-04-05 01:00:00
7386,50,16.0,2019-04-05 01:00:00
7400,38,8.0,2019-04-05 01:00:00
7405,47,7.0,2019-04-05 01:00:00
7408,18,9.0,2019-04-05 01:00:00
7410,57,4.0,2019-04-05 01:00:00
7412,55,11.0,2019-04-05 01:00:00
7418,36,9.0,2019-04-05 01:00:00
7428,40,5.0,2019-04-05 01:00:00
7445,8,8.0,2019-04-05 01:00:00
7446,24,10.0,2019-04-05 01:00:00
7448,36,8.0,2019-04-05 02:00:00
7454,50,11.0,2019-04-05 02:00:00
7457,40,24.0,2019-04-05 02:00:00
7461,55,12.0,2019-04-05 02:00:00
7463,60,12.0,2019-04-05 02:00:00
7470,8,7.0,2019-04-05 02:00:00
7480,47,9.0,2019-04-05 02:00:00
7483,18,9.0,2019-04-05 02:00:00
7501,24,7.0,2019-04-05 02:00:00
7502,57,14.0,2019-04-05 02:00:00
7506,38,9.0,2019-04-05 02:00:00
7521,48,10.0,2019-04-05 02:00:00
7529,8,18.0,2019-04-05 03:00:00
7534,18,7.0,2019-04-05 03:00:00
7535,36,14.0,2019-04-05 03:00:00
7546,24,8.0,2019-04-05 03:00:00
7562,50,12.0,2019-04-05 03:00:00
7566,60,94.0,2019-04-05 03:00:00
7572,40,56.0,2019-04-05 03:00:00
7577,48,14.0,2019-04-05 03:00:00
7584,47,11.0,2019-04-05 03:00:00
7593,38,10.0,2019-04-05 03:00:00
7595,55,19.0,2019-04-05 03:00:00
7598,57,98.0,2019-04-05 03:00:00
7603,18,6.0,2019-04-05 04:00:00
7618,57,38.0,2019-04-05 04:00:00
7630,50,6.0,2019-04-05 04:00:00
7637,40,26.0,2019-04-05 04:00:00
7640,48,9.0,2019-04-05 04:00:00
7643,47,4.0,2019-04-05 04:00:00
7645,36,8.0,2019-04-05 04:00:00
7649,8,15.0,2019-04-05 04:00:00
7655,55,17.0,2019-04-05 04:00:00
7660,38,8.0,2019-04-05 04:00:00
7673,60,37.0,2019-04-05 04:00:00
7674,24,5.0,2019-04-05 04:00:00
7682,8,11.0,2019-04-05 05:00:00
7684,47,5.0,2019-04-05 05:00:00
7685,55,11.0,2019-04-05 05:00:00
7688,38,4.0,2019-04-05 05:00:00
7706,40,9.0,2019-04-05 05:00:00
7710,24,6.0,2019-04-05 05:00:00
7717,60,9.0,2019-04-05 05:00:00
7720,48,4.0,2019-04-05 05:00:00
7724,50,4.0,2019-04-05 05:00:00
7725,57,13.0,2019-04-05 05:00:00
7731,18,6.0,2019-04-05 05:00:00
7732,36,5.0,2019-04-05 05:00:00
7767,36,6.0,2019-04-05 06:00:00
7778,48,4.0,2019-04-05 06:00:00
7779,18,6.0,2019-04-05 06:00:00
7784,57,6.0,2019-04-05 06:00:00
7785,38,4.0,2019-04-05 06:00:00
7789,50,8.0,2019-04-05 06:00:00
7810,24,4.0,2019-04-05 06:00:00
7813,47,6.0,2019-04-05 06:00:00
7819,55,5.0,2019-04-05 06:00:00
7821,60,4.0,2019-04-05 06:00:00
7822,8,10.0,2019-04-05 06:00:00
7825,40,6.0,2019-04-05 06:00:00
7831,40,12.0,2019-04-05 07:00:00
7836,8,9.0,2019-04-05 07:00:00
7842,18,7.0,2019-04-05 07:00:00
7853,57,3.0,2019-04-05 07:00:00
7860,47,6.0,2019-04-05 07:00:00
7863,24,4.0,2019-04-05 07:00:00
7870,55,9.0,2019-04-05 07:00:00
7874,36,6.0,2019-04-05 07:00:00
7888,48,7.0,2019-04-05 07:00:00
7892,50,11.0,2019-04-05 07:00:00
7895,38,5.0,2019-04-05 07:00:00
7901,60,3.0,2019-04-05 07:00:00
7908,47,7.0,2019-04-05 08:00:00
7911,36,8.0,2019-04-05 08:00:00
7922,18,6.0,2019-04-05 08:00:00
7924,48,9.0,2019-04-05 08:00:00
7925,55,6.0,2019-04-05 08:00:00
7944,50,13.0,2019-04-05 08:00:00
7950,24,5.0,2019-04-05 08:00:00
7967,8,10.0,2019-04-05 08:00:00
7972,40,9.0,2019-04-05 08:00:00
7975,57,11.0,2019-04-05 08:00:00
7978,38,8.0,2019-04-05 08:00:00
7979,60,7.0,2019-04-05 08:00:00
7988,50,17.0,2019-04-05 09:00:00
8003,36,13.0,2019-04-05 09:00:00
8010,57,13.0,2019-04-05 09:00:00
8013,38,11.0,2019-04-05 09:00:00
8024,60,5.0,2019-04-05 09:00:00
8029,40,8.0,2019-04-05 09:00:00
8037,24,10.0,2019-04-05 09:00:00
8038,18,10.0,2019-04-05 09:00:00
8041,8,20.0,2019-04-05 09:00:00
8049,47,5.0,2019-04-05 09:00:00
8052,55,21.0,2019-04-05 09:00:00
8054,48,10.0,2019-04-05 09:00:00
8057,8,17.0,2019-04-05 10:00:00
8061,57,4.0,2019-04-05 10:00:00
